SCANNING:,689000000,,us-bcast:50,LOCK:,8vsb,,ss=85,snq=81,seq=100,
SCANNING:,683000000,,us-bcast:49,LOCK:,8vsb,,ss=90,snq=78,seq=100,
SCANNING:,617000000,,us-bcast:38,LOCK:,8vsb,,ss=65,snq=41,seq=100,
SCANNING:,605000000,,us-bcast:36,LOCK:,8vsb,,ss=63,snq=42,seq=100,
SCANNING:,581000000,,us-bcast:32,LOCK:,8vsb,,ss=99,snq=85,seq=100,
SCANNING:,545000000,,us-bcast:26,LOCK:,8vsb,,ss=90,snq=58,seq=100,
SCANNING:,527000000,,us-bcast:23,LOCK:,8vsb,,ss=73,snq=42,seq=100,
SCANNING:,509000000,,us-bcast:20,LOCK:,8vsb,,ss=92,snq=85,seq=100,
SCANNING:,503000000,,us-bcast:19,LOCK:,8vsb,,ss=99,snq=90,seq=100,
